521399904.25,0.016734261065700001,-0.0368618406355,2.5890064239499999,-90.016642782255445,38.865660583709875,424.12433595800002,0,0,5,4
521399904.255,0.014661042951,-0.036723658442500001,2.5885343551600002,-90.016640332758016,38.865660930350749,424.12901107900001,0,0,5,4
521399904.25999999,0.016654277220399999,-0.037959694862400001,2.5879888534500002,-90.016637882934575,38.865656033573515,424.133658836,0,0,5,4
521399904.26499999,0.015545362606599999,-0.039075654000000001,2.5878858566299998,-90.016635134312793,38.865651663933008,424.10762600800001,0,0,5,4
521399904.26999998,0.0129594430327,-0.038634765893200002,2.5879635810899999,-90.016632684321479,38.865653165283334,424.11221679400001,0,0,5,4
521399904.27499998,0.0157236363739,-0.037487450987099998,2.5866980552699999,-90.016630234643642,38.865657361992838,424.11679976699997,0,0,5,4
521399904.27999997,0.0140886437148,-0.037912342697400001,2.5863199234000001,-90.016627784935508,38.865655559825299,424.12139881899998,0,0,5,4
521399904.28500003,0.014951042830899999,-0.039318799972499999,2.5860481262200001,-90.016625335407923,38.865650012170839,424.12600288900001,0,0,5,4
521399904.29000002,0.0135192116722,-0.0395867154002,2.58597493172,-90.016622886002551,38.865648808690217,424.13059926199998,0,0,5,4
521399904.29500002,0.013115499168599999,-0.038963604718399998,2.5850942134900001,-90.016620436714959,38.86565100522715,424.13516644499998,0,0,5,4
521399904.30000001,0.013884109444899999,-0.038377344608300001,2.5841608047500002,-90.016617987926466,38.86565306077393,424.13977492399999,0,0,5,4
521399904.30500001,0.012424917891599999,-0.038543406873900003,2.5841505527500002,-90.016615539523215,38.865652245310336,424.144425028,0,0,5,4
521399904.31,0.015161088667800001,-0.039755444973700003,2.5836901664699998,-90.016613090899114,38.865647438305544,424.14909018200001,0,0,5,4
521399904.315,0.011717011220799999,-0.040656004101000003,2.58376407623,-90.016610642480714,38.865643819740548,424.15375657800001,0,0,5,4
521399904.31999999,0.0118338828906,-0.039063453674300003,2.5827136039699998,-90.016608194112933,38.865649715750621,424.15842329100002,0,0,5,4
521399904.32499999,0.014088077470700001,-0.038737040013100001,2.58148694038,-90.016605745819376,38.865650779513373,424.16315864199998,0,0,5,4
521399904.32999998,0.011621521785900001,-0.039409287273900001,2.5816972255700001,-90.016603297306034,38.865648032028588,424.16793332700001,0,0,5,4
521399904.33499998,0.0126378787681,-0.040130443871000003,2.58155322075,-90.016600849091461,38.86564509768067,424.17272117800002,0,0,5,4
521399904.33999997,0.0120580922812,-0.040185611695100001,2.5813858509099998,-90.016598401190336,38.865644705095505,424.17752161499999,0,0,5,4
521399904.34500003,0.012924692593500001,-0.039215438067900003,2.58052277565,-90.01659595340989,38.865648225521923,424.18236247599998,0,0,5,4
521399904.35000002,0.0117406211793,-0.039069339633000001,2.57961702347,-90.016593505912766,38.865648600557115,424.18727776399999,0,0,5,4
521399904.35500002,0.0132664237171,-0.039498161524500003,2.5795240402199999,-90.016591058004209,38.865646781330419,424.19223490600001,0,0,5,4
521399904.36000001,0.013231267221300001,-0.040171932429099999,2.5792169570899999,-90.016588610090565,38.86564402688839,424.19722868999997,0,0,5,4
521399904.36500001,0.0112115060911,-0.040108509361699997,2.5792484283400001,-90.016586162391846,38.865644086254676,424.202236513,0,0,5,4
521399904.37,0.0136033855379,-0.038149166852200003,2.5778267383600002,-90.016583715030791,38.865651381582225,424.20729018700001,0,0,5,4
521399904.375,0.0127917919308,-0.038499034941200001,2.5774881839799999,-90.016581267423973,38.865649863692788,424.21243555400002,0,0,5,4
521399904.38,0.0130314789712,-0.039453420788000002,2.5775165557899999,-90.01657881990505,38.86564603818497,424.21761483199998,0,0,5,4
521399904.38499999,0.0129505153745,-0.039604000747199997,2.5772285461400002,-90.016576372602032,38.865645280198066,424.22283313100002,0,0,5,4
521399904.38999999,0.0134468665347,-0.039157800376400001,2.5771799087499998,-90.01657392551094,38.865646799992561,424.22809495500002,0,0,5,4
521399904.39499998,0.0135992616415,-0.037815511226700002,2.5759670734400002,-90.016571478637175,38.865651739502283,424.23342948800001,0,0,5,4
521399904.39999998,0.013039686717099999,-0.037963870912799999,2.5759227275800001,-90.016569032034312,38.865650989651378,424.23884137900001,0,0,5,4
521399904.40499997,0.015377572737599999,-0.0389593876898,2.5755829811100002,-90.016566585314848,38.865647006202899,424.24430614800002,0,0,5,4
521399904.41000003,0.0136999096721,-0.039278756827099998,2.5756583213800002,-90.016564138708489,38.865645603059583,424.24982015900002,0,0,5,4
521399904.41500002,0.0137280412018,-0.037743452936400003,2.5748617649100001,-90.016561692138524,38.86565127876468,424.25536454799999,0,0,5,4
521399904.42000002,0.015868078917300001,-0.036542724818,2.5734872817999999,-90.016559245661171,38.865655677088718,424.26100236100001,0,0,5,4
521399904.42500001,0.0139225898311,-0.037072759121700001,2.5739064216599998,-90.016556798951257,38.865653469771352,424.26673658700003,0,0,5,4
521399904.43000001,0.016119983047199998,-0.038263168185899997,2.5737519264199999,-90.016554352528459,38.86564874149208,424.27250940099998,0,0,5,4
521399904.435,0.0149463294074,-0.038154032081400002,2.5736937522900001,-90.016551906430564,38.865648972949053,424.27834715400002,0,0,5,4
521399904.44,0.016775725409399998,-0.036847770214099997,2.5729546546900002,-90.016549460555439,38.865653773435454,424.28424474100001,0,0,5,4
521399904.44499999,0.0164473410696,-0.0360997058451,2.5722234249099998,-90.016547015069278,38.865656442870851,424.29022848699998,0,0,5,4
521399904.44999999,0.016161426901799999,-0.036627624183899997,2.5721366405500001,-90.01654456965953,38.865654241870295,424.29629128099998,0,0,5,4
521399904.45499998,0.018333891406700002,-0.037919711321599998,2.5720243454,-90.016542124135057,38.86564912391885,424.30241888500001,0,0,5,4
521399904.45999998,0.015641657635599999,-0.0379365570843,2.5723519325300002,-90.016539678934706,38.865648873316232,424.30858189499997,0,0,5,4
521399904.46499997,0.017638877034200001,-0.035869758576199999,2.57087612152,-90.01653691077351,38.865656544972907,424.28051752300001,0,0,5,4
521399904.47000003,0.018558520823699999,-0.035773251205699998,2.5697724819199999,-90.016534465775251,38.865656726743886,424.28682358600003,0,0,5,4
